participant_id,sumber,gerakan,rep,fase,kanal,belahan,datar_frac,ptp_uv,clipping,layak_ketat,delta_db,emg_db
P09,timestamp_manual,Ngeed,2,Berdiri,O1,kiri (A1),1.0,0.0,False,False,-132.881,-130.391
P09,timestamp_manual,Ngeed,2,Berdiri,F7,kiri (A1),0.0,297.6,False,False,7.713,1.703
P09,timestamp_manual,Ngeed,2,Berdiri,T3,kiri (A1),1.0,0.0,False,False,-129.629,-132.353
P09,timestamp_manual,Ngeed,2,Berdiri,T5,kiri (A1),1.0,0.1,False,False,-145.984,-128.959
P09,timestamp_manual,Ngeed,2,Berdiri,Fp2,kanan (A2),0.0,356.3,False,False,1.148,1.512
P09,timestamp_manual,Ngeed,2,Berdiri,F4,kanan (A2),0.636,66.1,False,False,-18.152,-10.238
P09,timestamp_manual,Ngeed,2,Berdiri,C4,kanan (A2),0.981,0.7,False,False,-64.227,-64.822
P09,timestamp_manual,Ngeed,2,Berdiri,P4,kanan (A2),0.511,64.4,False,False,-9.689,-7.312
P09,timestamp_manual,Ngeed,2,Berdiri,O2,kanan (A2),0.47,55.0,False,False,-10.411,-9.828
P09,timestamp_manual,Ngeed,2,Berdiri,F8,kanan (A2),0.031,790.3,False,False,0.858,3.787
P09,timestamp_manual,Ngeed,2,Berdiri,T4,kanan (A2),0.417,97.0,False,False,-16.217,-8.909
P09,timestamp_manual,Ngeed,2,Berdiri,T6,kanan (A2),0.448,198.3,False,False,-11.534,-4.269
P09,timestamp_manual,Agem Kanan,1,Gerak,Fp1,kiri (A1),0.128,548.3,False,False,9.264,2.676
P09,timestamp_manual,Agem Kanan,1,Gerak,F3,kiri (A1),0.477,391.7,False,False,10.825,8.304
P09,timestamp_manual,Agem Kanan,1,Gerak,C3,kiri (A1),0.477,493.1,False,False,14.821,13.153
P09,timestamp_manual,Agem Kanan,1,Gerak,P3,kiri (A1),0.477,542.0,False,False,11.763,9.603
P09,timestamp_manual,Agem Kanan,1,Gerak,O1,kiri (A1),0.477,593.1,False,False,9.052,10.376
P09,timestamp_manual,Agem Kanan,1,Gerak,F7,kiri (A1),0.0,527.6,False,False,10.103,9.195
P09,timestamp_manual,Agem Kanan,1,Gerak,T3,kiri (A1),0.477,587.7,False,False,7.998,7.42
P09,timestamp_manual,Agem Kanan,1,Gerak,T5,kiri (A1),0.477,548.4,False,False,9.458,14.409
P09,timestamp_manual,Agem Kanan,1,Gerak,Fp2,kanan (A2),0.0,544.8,False,False,5.274,6.73
P09,timestamp_manual,Agem Kanan,1,Gerak,F4,kanan (A2),0.477,488.2,False,False,2.171,7.035
P09,timestamp_manual,Agem Kanan,1,Gerak,C4,kanan (A2),0.477,545.2,False,False,5.308,6.12
P09,timestamp_manual,Agem Kanan,1,Gerak,P4,kanan (A2),0.477,467.7,False,False,1.836,9.567
P09,timestamp_manual,Agem Kanan,1,Gerak,O2,kanan (A2),0.419,444.6,False,False,3.46,9.308
P09,timestamp_manual,Agem Kanan,1,Gerak,F8,kanan (A2),0.0,855.0,False,False,1.888,5.006
P09,timestamp_manual,Agem Kanan,1,Gerak,T4,kanan (A2),0.349,436.4,False,False,-2.61,4.275
P09,timestamp_manual,Agem Kanan,1,Gerak,T6,kanan (A2),0.36,727.1,False,False,3.987,8.799
P09,timestamp_manual,Agem Kanan,1,Tahan,Fp1,kiri (A1),0.0,398.4,False,False,8.516,1.468
P09,timestamp_manual,Agem Kanan,1,Tahan,F3,kiri (A1),0.0,277.8,False,False,11.648,4.714
P09,timestamp_manual,Agem Kanan,1,Tahan,C3,kiri (A1),0.0,206.7,False,False,11.391,4.317
P09,timestamp_manual,Agem Kanan,1,Tahan,P3,kiri (A1),0.0,327.7,False,False,10.107,3.8
P09,timestamp_manual,Agem Kanan,1,Tahan,O1,kiri (A1),0.0,433.8,False,False,8.068,3.794
P09,timestamp_manual,Agem Kanan,1,Tahan,F7,kiri (A1),0.0,610.9,False,False,16.141,11.108
P09,timestamp_manual,Agem Kanan,1,Tahan,T3,kiri (A1),0.0,432.7,False,False,10.069,2.313
P09,timestamp_manual,Agem Kanan,1,Tahan,T5,kiri (A1),0.0,492.8,False,False,8.971,10.042
P09,timestamp_manual,Agem Kanan,1,Tahan,Fp2,kanan (A2),0.0,777.2,False,False,11.629,10.708
P09,timestamp_manual,Agem Kanan,1,Tahan,F4,kanan (A2),0.0,694.6,False,False,13.923,12.083
P09,timestamp_manual,Agem Kanan,1,Tahan,C4,kanan (A2),0.0,716.2,False,False,16.527,8.721
P09,timestamp_manual,Agem Kanan,1,Tahan,P4,kanan (A2),0.0,642.4,False,False,17.38,16.273
P09,timestamp_manual,Agem Kanan,1,Tahan,O2,kanan (A2),0.0,680.7,False,False,17.376,14.54
P09,timestamp_manual,Agem Kanan,1,Tahan,F8,kanan (A2),0.0,836.2,False,False,6.851,6.716
P09,timestamp_manual,Agem Kanan,1,Tahan,T4,kanan (A2),0.0,711.6,False,False,13.27,11.464
P09,timestamp_manual,Agem Kanan,1,Tahan,T6,kanan (A2),0.0,692.6,False,False,10.896,8.856
P09,timestamp_manual,Agem Kanan,1,Naik,Fp1,kiri (A1),0.0,442.0,False,False,1.199,1.944
P09,timestamp_manual,Agem Kanan,1,Naik,F3,kiri (A1),0.0,389.9,False,False,2.929,2.447
P09,timestamp_manual,Agem Kanan,1,Naik,C3,kiri (A1),0.0,350.8,False,False,3.207,2.449
P09,timestamp_manual,Agem Kanan,1,Naik,P3,kiri (A1),0.0,414.7,False,False,3.504,1.437
P09,timestamp_manual,Agem Kanan,1,Naik,O1,kiri (A1),0.0,470.9,False,False,3.792,2.251
P09,timestamp_manual,Agem Kanan,1,Naik,F7,kiri (A1),0.0,499.7,False,False,7.963,6.507
P09,timestamp_manual,Agem Kanan,1,Naik,T3,kiri (A1),0.0,450.5,False,False,1.791,0.83
P09,timestamp_manual,Agem Kanan,1,Naik,T5,kiri (A1),0.0,445.1,False,False,3.147,3.619
P09,timestamp_manual,Agem Kanan,1,Naik,Fp2,kanan (A2),0.0,849.4,False,False,12.985,10.986
P09,timestamp_manual,Agem Kanan,1,Naik,F4,kanan (A2),0.0,767.0,False,False,15.738,12.951
P09,timestamp_manual,Agem Kanan,1,Naik,C4,kanan (A2),0.0,778.3,False,False,18.376,9.534
P09,timestamp_manual,Agem Kanan,1,Naik,P4,kanan (A2),0.0,674.8,False,False,19.09,15.354
P09,timestamp_manual,Agem Kanan,1,Naik,O2,kanan (A2),0.0,697.1,False,False,18.962,13.526
P09,timestamp_manual,Agem Kanan,1,Naik,F8,kanan (A2),0.0,759.7,False,False,8.156,6.344
P09,timestamp_manual,Agem Kanan,1,Naik,T4,kanan (A2),0.0,760.2,False,False,15.498,12.058
P09,timestamp_manual,Agem Kanan,1,Naik,T6,kanan (A2),0.0,743.6,False,False,11.827,7.946
P09,timestamp_manual,Agem Kanan,1,Berdiri,Fp1,kiri (A1),0.0,467.0,False,False,7.62,2.318
P09,timestamp_manual,Agem Kanan,1,Berdiri,F3,kiri (A1),0.0,448.9,False,False,11.526,5.577
P09,timestamp_manual,Agem Kanan,1,Berdiri,C3,kiri (A1),0.0,471.0,False,False,12.175,8.199
P09,timestamp_manual,Agem Kanan,1,Berdiri,P3,kiri (A1),0.0,498.9,False,False,10.446,4.912
P09,timestamp_manual,Agem Kanan,1,Berdiri,O1,kiri (A1),0.0,539.7,False,False,8.422,4.903
P09,timestamp_manual,Agem Kanan,1,Berdiri,F7,kiri (A1),0.0,370.6,False,False,6.984,7.013
P09,timestamp_manual,Agem Kanan,1,Berdiri,T3,kiri (A1),0.0,498.9,False,False,9.211,2.966
P09,timestamp_manual,Agem Kanan,1,Berdiri,T5,kiri (A1),0.0,459.8,False,False,7.897,10.634
P09,timestamp_manual,Agem Kanan,1,Berdiri,Fp2,kanan (A2),0.0,637.5,False,False,3.484,4.71
P09,timestamp_manual,Agem Kanan,1,Berdiri,F4,kanan (A2),0.0,549.0,False,False,5.663,4.991
P09,timestamp_manual,Agem Kanan,1,Berdiri,C4,kanan (A2),0.0,601.5,False,False,8.96,4.238
P09,timestamp_manual,Agem Kanan,1,Berdiri,P4,kanan (A2),0.0,528.6,False,False,8.736,8.354
P09,timestamp_manual,Agem Kanan,1,Berdiri,O2,kanan (A2),0.0,479.3,False,False,6.158,5.457
P09,timestamp_manual,Agem Kanan,1,Berdiri,F8,kanan (A2),0.0,765.3,False,False,3.849,5.958
P09,timestamp_manual,Agem Kanan,1,Berdiri,T4,kanan (A2),0.0,656.6,False,False,6.644,5.726
P09,timestamp_manual,Agem Kanan,1,Berdiri,T6,kanan (A2),0.0,692.3,False,False,5.606,7.502
P09,timestamp_manual,Agem Kanan,2,Gerak,Fp1,kiri (A1),0.0,394.5,False,False,9.224,2.056
P09,timestamp_manual,Agem Kanan,2,Gerak,F3,kiri (A1),0.0,425.2,False,False,13.884,6.983
P09,timestamp_manual,Agem Kanan,2,Gerak,C3,kiri (A1),0.0,449.9,False,False,14.862,10.435
P09,timestamp_manual,Agem Kanan,2,Gerak,P3,kiri (A1),0.0,464.3,False,False,12.886,6.081
P09,timestamp_manual,Agem Kanan,2,Gerak,O1,kiri (A1),0.0,488.4,False,False,12.514,3.778
P09,timestamp_manual,Agem Kanan,2,Gerak,F7,kiri (A1),0.0,612.5,False,False,8.999,9.789
P09,timestamp_manual,Agem Kanan,2,Gerak,T3,kiri (A1),0.0,402.3,False,False,8.821,1.844
P09,timestamp_manual,Agem Kanan,2,Gerak,T5,kiri (A1),0.0,439.4,False,False,11.135,10.416
P09,timestamp_manual,Agem Kanan,2,Gerak,Fp2,kanan (A2),0.0,704.1,False,False,5.983,8.113
P09,timestamp_manual,Agem Kanan,2,Gerak,F4,kanan (A2),0.0,636.2,False,False,8.476,8.756
P09,timestamp_manual,Agem Kanan,2,Gerak,C4,kanan (A2),0.0,524.6,False,False,10.468,3.521
P09,timestamp_manual,Agem Kanan,2,Gerak,P4,kanan (A2),0.0,536.4,False,False,11.953,9.908
P09,timestamp_manual,Agem Kanan,2,Gerak,O2,kanan (A2),0.0,532.9,False,False,10.165,6.999
P09,timestamp_manual,Agem Kanan,2,Gerak,F8,kanan (A2),0.0,637.0,False,False,3.699,0.459
P09,timestamp_manual,Agem Kanan,2,Gerak,T4,kanan (A2),0.0,657.3,False,False,7.932,4.927
P09,timestamp_manual,Agem Kanan,2,Gerak,T6,kanan (A2),0.0,668.8,False,False,3.281,5.416
P09,timestamp_manual,Agem Kanan,2,Tahan,Fp1,kiri (A1),0.0,284.4,False,False,5.367,2.941
P09,timestamp_manual,Agem Kanan,2,Tahan,F3,kiri (A1),0.0,231.9,False,False,8.494,4.762
P09,timestamp_manual,Agem Kanan,2,Tahan,C3,kiri (A1),0.0,194.3,False,False,8.633,4.33
P09,timestamp_manual,Agem Kanan,2,Tahan,P3,kiri (A1),0.0,209.0,False,False,6.752,2.829
P09,timestamp_manual,Agem Kanan,2,Tahan,O1,kiri (A1),0.0,238.2,False,False,5.289,1.956
P09,timestamp_manual,Agem Kanan,2,Tahan,F7,kiri (A1),0.0,636.9,False,False,13.212,12.073
P09,timestamp_manual,Agem Kanan,2,Tahan,T3,kiri (A1),0.0,292.2,False,False,6.072,2.168
P09,timestamp_manual,Agem Kanan,2,Tahan,T5,kiri (A1),0.0,134.3,False,True,2.963,2.179
P09,timestamp_manual,Agem Kanan,2,Tahan,Fp2,kanan (A2),0.0,589.1,False,False,8.53,7.064
P09,timestamp_manual,Agem Kanan,2,Tahan,F4,kanan (A2),0.0,698.5,False,False,12.155,9.925
P09,timestamp_manual,Agem Kanan,2,Tahan,C4,kanan (A2),0.0,388.6,False,False,8.605,1.529
P09,timestamp_manual,Agem Kanan,2,Tahan,P4,kanan (A2),0.0,440.2,False,False,10.692,8.333
P09,timestamp_manual,Agem Kanan,2,Tahan,O2,kanan (A2),0.0,460.7,False,False,10.984,6.872
P09,timestamp_manual,Agem Kanan,2,Tahan,F8,kanan (A2),0.0,622.6,False,False,2.327,5.017
P09,timestamp_manual,Agem Kanan,2,Tahan,T4,kanan (A2),0.0,608.0,False,False,9.265,5.136
P09,timestamp_manual,Agem Kanan,2,Tahan,T6,kanan (A2),0.0,590.6,False,False,2.695,3.336
P09,timestamp_manual,Agem Kanan,2,Naik,Fp1,kiri (A1),0.0,416.3,False,False,8.892,1.401
P09,timestamp_manual,Agem Kanan,2,Naik,F3,kiri (A1),0.0,370.7,False,False,11.235,4.83
P09,timestamp_manual,Agem Kanan,2,Naik,C3,kiri (A1),0.0,379.1,False,False,11.911,7.997
P09,timestamp_manual,Agem Kanan,2,Naik,P3,kiri (A1),0.0,413.5,False,False,9.291,3.439
P09,timestamp_manual,Agem Kanan,2,Naik,O1,kiri (A1),0.0,439.7,False,False,8.16,3.284
P09,timestamp_manual,Agem Kanan,2,Naik,F7,kiri (A1),0.0,661.4,False,False,13.355,13.686
P09,timestamp_manual,Agem Kanan,2,Naik,T3,kiri (A1),0.0,447.9,False,False,10.241,1.861
P09,timestamp_manual,Agem Kanan,2,Naik,T5,kiri (A1),0.0,315.4,False,False,5.556,7.796
P09,timestamp_manual,Agem Kanan,2,Naik,Fp2,kanan (A2),0.0,757.9,False,False,11.678,14.297
P09,timestamp_manual,Agem Kanan,2,Naik,F4,kanan (A2),0.0,667.1,False,False,13.233,11.631
P09,timestamp_manual,Agem Kanan,2,Naik,C4,kanan (A2),0.0,627.9,False,False,13.414,8.391
P09,timestamp_manual,Agem Kanan,2,Naik,P4,kanan (A2),0.0,645.8,False,False,15.548,14.724
P09,timestamp_manual,Agem Kanan,2,Naik,O2,kanan (A2),0.0,625.4,False,False,14.532,11.66
P09,timestamp_manual,Agem Kanan,2,Naik,F8,kanan (A2),0.0,685.5,False,False,4.042,4.387
P09,timestamp_manual,Agem Kanan,2,Naik,T4,kanan (A2),0.0,695.5,False,False,8.39,12.32
P09,timestamp_manual,Agem Kanan,2,Naik,T6,kanan (A2),0.0,656.4,False,False,8.492,5.723
P09,timestamp_manual,Agem Kanan,2,Berdiri,Fp1,kiri (A1),0.0,416.3,False,False,6.065,2.512
P09,timestamp_manual,Agem Kanan,2,Berdiri,F3,kiri (A1),0.144,370.7,False,False,5.716,1.063
P09,timestamp_manual,Agem Kanan,2,Berdiri,C3,kiri (A1),0.144,379.1,False,False,7.048,4.174
P09,timestamp_manual,Agem Kanan,2,Berdiri,P3,kiri (A1),0.0,413.5,False,False,5.512,2.275
P09,timestamp_manual,Agem Kanan,2,Berdiri,O1,kiri (A1),0.0,389.3,False,False,10.475,1.784
P09,timestamp_manual,Agem Kanan,2,Berdiri,F7,kiri (A1),0.0,474.8,False,False,10.75,8.053
P09,timestamp_manual,Agem Kanan,2,Berdiri,T3,kiri (A1),0.0,440.7,False,False,6.234,3.635
P09,timestamp_manual,Agem Kanan,2,Berdiri,T5,kiri (A1),0.0,315.4,False,False,9.982,5.649
P09,timestamp_manual,Agem Kanan,2,Berdiri,Fp2,kanan (A2),0.0,789.6,False,False,10.98,4.642
P09,timestamp_manual,Agem Kanan,2,Berdiri,F4,kanan (A2),0.0,735.1,False,False,11.372,6.78
P09,timestamp_manual,Agem Kanan,2,Berdiri,C4,kanan (A2),0.0,638.3,False,False,12.671,1.748
P09,timestamp_manual,Agem Kanan,2,Berdiri,P4,kanan (A2),0.032,675.9,False,False,14.765,8.568
P09,timestamp_manual,Agem Kanan,2,Berdiri,O2,kanan (A2),0.0,693.7,False,False,14.584,7.157
P09,timestamp_manual,Agem Kanan,2,Berdiri,F8,kanan (A2),0.0,897.9,False,False,7.016,6.334
P09,timestamp_manual,Agem Kanan,2,Berdiri,T4,kanan (A2),0.0,633.4,False,False,9.923,4.213
P09,timestamp_manual,Agem Kanan,2,Berdiri,T6,kanan (A2),0.0,746.3,False,False,8.458,7.248
P09,timestamp_manual,Agem Kiri,1,Gerak,Fp1,kiri (A1),0.0,516.3,False,False,11.888,3.193
P09,timestamp_manual,Agem Kiri,1,Gerak,F3,kiri (A1),0.279,469.0,False,False,12.04,9.348
P09,timestamp_manual,Agem Kiri,1,Gerak,C3,kiri (A1),0.275,541.7,False,False,14.588,11.615
P09,timestamp_manual,Agem Kiri,1,Gerak,P3,kiri (A1),0.0,556.5,False,False,12.816,7.626
P09,timestamp_manual,Agem Kiri,1,Gerak,O1,kiri (A1),0.0,580.2,False,False,11.885,6.143
P09,timestamp_manual,Agem Kiri,1,Gerak,F7,kiri (A1),0.0,721.9,False,False,11.925,7.894
P09,timestamp_manual,Agem Kiri,1,Gerak,T3,kiri (A1),0.0,715.2,False,False,9.372,8.906
P09,timestamp_manual,Agem Kiri,1,Gerak,T5,kiri (A1),0.0,611.6,False,False,11.028,12.41
P09,timestamp_manual,Agem Kiri,1,Gerak,Fp2,kanan (A2),0.0,691.7,False,False,5.914,9.222
P09,timestamp_manual,Agem Kiri,1,Gerak,F4,kanan (A2),0.0,365.8,False,False,2.038,7.632
P09,timestamp_manual,Agem Kiri,1,Gerak,C4,kanan (A2),0.0,403.6,False,False,5.967,8.113
P09,timestamp_manual,Agem Kiri,1,Gerak,P4,kanan (A2),0.0,236.7,False,False,2.849,11.612
P09,timestamp_manual,Agem Kiri,1,Gerak,O2,kanan (A2),0.0,322.1,False,False,3.988,8.073
P09,timestamp_manual,Agem Kiri,1,Gerak,F8,kanan (A2),0.0,649.6,False,False,2.527,5.845
P09,timestamp_manual,Agem Kiri,1,Gerak,T4,kanan (A2),0.0,618.1,False,False,6.39,6.468
P09,timestamp_manual,Agem Kiri,1,Gerak,T6,kanan (A2),0.0,429.2,False,False,2.83,6.518
P09,timestamp_manual,Agem Kiri,1,Tahan,Fp1,kiri (A1),0.0,709.5,False,False,11.769,7.824
P09,timestamp_manual,Agem Kiri,1,Tahan,F3,kiri (A1),0.0,629.5,False,False,15.634,13.231
P09,timestamp_manual,Agem Kiri,1,Tahan,C3,kiri (A1),0.0,675.5,False,False,17.962,16.045
P09,timestamp_manual,Agem Kiri,1,Tahan,P3,kiri (A1),0.0,693.2,False,False,15.199,11.752
P09,timestamp_manual,Agem Kiri,1,Tahan,O1,kiri (A1),0.0,706.6,False,False,13.046,10.147
P09,timestamp_manual,Agem Kiri,1,Tahan,F7,kiri (A1),0.0,824.1,False,False,13.802,16.284
P09,timestamp_manual,Agem Kiri,1,Tahan,T3,kiri (A1),0.0,742.3,False,False,17.568,11.03
P09,timestamp_manual,Agem Kiri,1,Tahan,T5,kiri (A1),0.0,648.6,False,False,15.624,17.734
P09,timestamp_manual,Agem Kiri,1,Tahan,Fp2,kanan (A2),0.0,536.2,False,False,2.169,2.106
P09,timestamp_manual,Agem Kiri,1,Tahan,F4,kanan (A2),0.0,294.8,False,False,-0.279,0.943
P09,timestamp_manual,Agem Kiri,1,Tahan,C4,kanan (A2),0.0,310.2,False,False,2.965,0.603
P09,timestamp_manual,Agem Kiri,1,Tahan,P4,kanan (A2),0.0,194.0,False,False,0.314,4.017
P09,timestamp_manual,Agem Kiri,1,Tahan,O2,kanan (A2),0.0,464.9,False,False,6.398,6.822
P09,timestamp_manual,Agem Kiri,1,Tahan,F8,kanan (A2),0.0,337.3,False,False,-4.06,3.69
P09,timestamp_manual,Agem Kiri,1,Tahan,T4,kanan (A2),0.0,504.3,False,False,2.103,8.71
P09,timestamp_manual,Agem Kiri,1,Tahan,T6,kanan (A2),0.0,523.9,False,False,1.9,7.756
P09,timestamp_manual,Agem Kiri,1,Naik,Fp1,kiri (A1),0.0,660.7,False,False,15.357,9.91
P09,timestamp_manual,Agem Kiri,1,Naik,F3,kiri (A1),0.0,653.8,False,False,17.939,16.35
P09,timestamp_manual,Agem Kiri,1,Naik,C3,kiri (A1),0.0,652.4,False,False,19.944,19.518
P09,timestamp_manual,Agem Kiri,1,Naik,P3,kiri (A1),0.0,647.7,False,False,17.201,14.874
P09,timestamp_manual,Agem Kiri,1,Naik,O1,kiri (A1),0.0,648.7,False,False,14.192,13.039
P09,timestamp_manual,Agem Kiri,1,Naik,F7,kiri (A1),0.0,652.8,False,False,13.44,17.543
P09,timestamp_manual,Agem Kiri,1,Naik,T3,kiri (A1),0.0,629.1,False,False,18.255,11.602
P09,timestamp_manual,Agem Kiri,1,Naik,T5,kiri (A1),0.0,630.0,False,False,15.74,20.905
P09,timestamp_manual,Agem Kiri,1,Naik,Fp2,kanan (A2),0.0,486.4,False,False,2.896,2.593
P09,timestamp_manual,Agem Kiri,1,Naik,F4,kanan (A2),0.0,480.8,False,False,1.605,0.837
P09,timestamp_manual,Agem Kiri,1,Naik,C4,kanan (A2),0.0,511.5,False,False,7.234,1.32
P09,timestamp_manual,Agem Kiri,1,Naik,P4,kanan (A2),0.0,337.8,False,False,6.072,5.273
P09,timestamp_manual,Agem Kiri,1,Naik,O2,kanan (A2),0.0,465.6,False,False,9.151,10.243
P09,timestamp_manual,Agem Kiri,1,Naik,F8,kanan (A2),0.0,778.2,False,False,-0.481,2.408
P09,timestamp_manual,Agem Kiri,1,Naik,T4,kanan (A2),0.0,491.8,False,False,4.357,7.566
P09,timestamp_manual,Agem Kiri,1,Naik,T6,kanan (A2),0.0,685.7,False,False,-0.873,-0.297
P09,timestamp_manual,Agem Kiri,1,Berdiri,Fp1,kiri (A1),0.0,653.1,False,False,11.859,2.253
P09,timestamp_manual,Agem Kiri,1,Berdiri,F3,kiri (A1),0.0,547.2,False,False,14.354,5.56
P09,timestamp_manual,Agem Kiri,1,Berdiri,C3,kiri (A1),0.0,596.5,False,False,16.355,6.983
P09,timestamp_manual,Agem Kiri,1,Berdiri,P3,kiri (A1),0.0,619.4,False,False,13.199,3.861
P09,timestamp_manual,Agem Kiri,1,Berdiri,O1,kiri (A1),0.0,546.6,False,False,11.759,3.675
P09,timestamp_manual,Agem Kiri,1,Berdiri,F7,kiri (A1),0.0,663.6,False,False,11.99,7.25
P09,timestamp_manual,Agem Kiri,1,Berdiri,T3,kiri (A1),0.0,594.0,False,False,11.087,2.424
P09,timestamp_manual,Agem Kiri,1,Berdiri,T5,kiri (A1),0.0,510.0,False,False,13.053,6.737
P09,timestamp_manual,Agem Kiri,1,Berdiri,Fp2,kanan (A2),0.0,619.9,False,False,8.047,5.211
P09,timestamp_manual,Agem Kiri,1,Berdiri,F4,kanan (A2),0.0,617.3,False,False,7.302,9.663
P09,timestamp_manual,Agem Kiri,1,Berdiri,C4,kanan (A2),0.0,457.4,False,False,10.486,2.659
P09,timestamp_manual,Agem Kiri,1,Berdiri,P4,kanan (A2),0.0,455.6,False,False,11.981,7.376
P09,timestamp_manual,Agem Kiri,1,Berdiri,O2,kanan (A2),0.0,487.6,False,False,11.929,6.552
P09,timestamp_manual,Agem Kiri,1,Berdiri,F8,kanan (A2),0.0,872.6,False,False,7.119,7.817
P09,timestamp_manual,Agem Kiri,1,Berdiri,T4,kanan (A2),0.0,634.6,False,False,9.842,6.61
P09,timestamp_manual,Agem Kiri,1,Berdiri,T6,kanan (A2),0.0,923.8,False,False,10.448,9.73
P09,timestamp_manual,Agem Kiri,2,Gerak,Fp1,kiri (A1),0.0,683.5,False,False,13.448,6.914
P09,timestamp_manual,Agem Kiri,2,Gerak,F3,kiri (A1),0.0,650.4,False,False,14.659,12.812
P09,timestamp_manual,Agem Kiri,2,Gerak,C3,kiri (A1),0.0,631.9,False,False,16.899,15.608
P09,timestamp_manual,Agem Kiri,2,Gerak,P3,kiri (A1),0.0,670.5,False,False,15.016,11.484
P09,timestamp_manual,Agem Kiri,2,Gerak,O1,kiri (A1),0.0,672.6,False,False,13.113,9.863
P09,timestamp_manual,Agem Kiri,2,Gerak,F7,kiri (A1),0.0,759.8,False,False,15.86,17.304
P09,timestamp_manual,Agem Kiri,2,Gerak,T3,kiri (A1),0.0,682.3,False,False,16.996,9.448
P09,timestamp_manual,Agem Kiri,2,Gerak,T5,kiri (A1),0.0,674.7,False,False,14.663,18.105
P09,timestamp_manual,Agem Kiri,2,Gerak,Fp2,kanan (A2),0.0,582.4,False,False,4.333,6.217
P09,timestamp_manual,Agem Kiri,2,Gerak,F4,kanan (A2),0.0,497.9,False,False,2.343,7.331
P09,timestamp_manual,Agem Kiri,2,Gerak,C4,kanan (A2),0.0,526.9,False,False,5.544,3.471
P09,timestamp_manual,Agem Kiri,2,Gerak,P4,kanan (A2),0.046,405.7,False,False,3.515,9.307
P09,timestamp_manual,Agem Kiri,2,Gerak,O2,kanan (A2),0.0,325.6,False,False,3.991,6.545
P09,timestamp_manual,Agem Kiri,2,Gerak,F8,kanan (A2),0.0,710.9,False,False,3.18,4.06
P09,timestamp_manual,Agem Kiri,2,Gerak,T4,kanan (A2),0.0,454.1,False,False,5.06,7.151
P09,timestamp_manual,Agem Kiri,2,Gerak,T6,kanan (A2),0.0,437.0,False,False,4.921,6.611
P09,timestamp_manual,Agem Kiri,2,Tahan,Fp1,kiri (A1),0.0,636.0,False,False,7.022,6.555
P09,timestamp_manual,Agem Kiri,2,Tahan,F3,kiri (A1),0.0,585.8,False,False,9.981,12.483
P09,timestamp_manual,Agem Kiri,2,Tahan,C3,kiri (A1),0.0,581.7,False,False,11.435,15.74
P09,timestamp_manual,Agem Kiri,2,Tahan,P3,kiri (A1),0.0,604.7,False,False,9.44,11.143
P09,timestamp_manual,Agem Kiri,2,Tahan,O1,kiri (A1),0.0,597.7,False,False,6.698,8.714
P09,timestamp_manual,Agem Kiri,2,Tahan,F7,kiri (A1),0.0,782.0,False,False,10.95,11.832
P09,timestamp_manual,Agem Kiri,2,Tahan,T3,kiri (A1),0.0,647.2,False,False,11.551,9.742
P09,timestamp_manual,Agem Kiri,2,Tahan,T5,kiri (A1),0.0,603.4,False,False,9.915,15.589
P09,timestamp_manual,Agem Kiri,2,Tahan,Fp2,kanan (A2),0.0,234.1,False,False,-1.275,-0.243
P09,timestamp_manual,Agem Kiri,2,Tahan,F4,kanan (A2),0.0,114.8,False,True,-4.522,-0.164
P09,timestamp_manual,Agem Kiri,2,Tahan,C4,kanan (A2),0.0,126.3,False,True,-0.894,0.975
P09,timestamp_manual,Agem Kiri,2,Tahan,P4,kanan (A2),0.045,103.7,False,True,-2.329,1.466
P09,timestamp_manual,Agem Kiri,2,Tahan,O2,kanan (A2),0.0,206.3,False,False,0.156,6.03
P09,timestamp_manual,Agem Kiri,2,Tahan,F8,kanan (A2),0.0,373.8,False,False,-2.331,-1.048
P09,timestamp_manual,Agem Kiri,2,Tahan,T4,kanan (A2),0.0,152.1,False,False,-3.074,-0.619
P09,timestamp_manual,Agem Kiri,2,Tahan,T6,kanan (A2),0.0,286.6,False,False,2.007,2.376
P09,timestamp_manual,Agem Kiri,2,Naik,Fp1,kiri (A1),0.0,608.5,False,False,12.575,8.493
P09,timestamp_manual,Agem Kiri,2,Naik,F3,kiri (A1),0.0,588.3,False,False,16.068,14.606
P09,timestamp_manual,Agem Kiri,2,Naik,C3,kiri (A1),0.0,569.9,False,False,17.714,18.285
P09,timestamp_manual,Agem Kiri,2,Naik,P3,kiri (A1),0.0,571.4,False,False,14.422,12.852
P09,timestamp_manual,Agem Kiri,2,Naik,O1,kiri (A1),0.0,563.7,False,False,12.101,10.573
P09,timestamp_manual,Agem Kiri,2,Naik,F7,kiri (A1),0.0,572.9,False,False,13.496,15.371
P09,timestamp_manual,Agem Kiri,2,Naik,T3,kiri (A1),0.0,599.3,False,False,15.215,8.708
P09,timestamp_manual,Agem Kiri,2,Naik,T5,kiri (A1),0.0,577.3,False,False,13.849,19.834
P09,timestamp_manual,Agem Kiri,2,Naik,Fp2,kanan (A2),0.0,376.7,False,False,0.938,3.959
P09,timestamp_manual,Agem Kiri,2,Naik,F4,kanan (A2),0.0,375.5,False,False,3.979,3.245
P09,timestamp_manual,Agem Kiri,2,Naik,C4,kanan (A2),0.0,239.5,False,False,1.751,-0.114
